DATE TIME,STEP,STEP REWARD BUY,LOSS BUY,EPSILON,SUM PLAY SCORE BUY,BEST SUM PLAY SCORE BUY,TARGET UPDATE,TIMESTAMP
Tue Nov 23 07:11:08 2021,123300,3.350642342325459,0.030596422326440612,0.2914181315407066,96.27983384717056,,,1637626268.8632097
Tue Nov 23 07:11:56 2021,124000,,,,,,1.0,1637626316.882468
Tue Nov 23 07:12:11 2021,124200,0.668786168935334,0.03653375528752804,0.28880712246699247,79.92871285565433,,,1637626331.1204019
Tue Nov 23 07:13:06 2021,125000,,,,,,1.0,1637626386.1916373
Tue Nov 23 07:13:13 2021,125100,11.859497490683184,0.03203245942066941,0.2862195071620429,177.7813052098974,,,1637626393.994774
Tue Nov 23 07:14:15 2021,126000,,,,,,1.0,1637626455.68662
Tue Nov 23 07:14:16 2021,126000,-44.3943129210765,0.0329871698256789,0.2836550760255065,64.92072526676883,,,1637626456.3737829
Tue Nov 23 07:15:20 2021,126900,-17.930043261361597,0.03603535010996792,0.2811136213349825,139.75544837185276,,,1637626520.381835
Tue Nov 23 07:15:27 2021,127000,,,,,,1.0,1637626527.2544613
Tue Nov 23 07:16:22 2021,127800,-25.216106789738273,0.035964421858597134,0.2785949372291934,113.60244299997503,,,1637626582.3683474
Tue Nov 23 07:16:37 2021,128000,,,,,,1.0,1637626597.8637793
Tue Nov 23 07:17:26 2021,128700,-15.541709011582608,0.03573136473229776,0.27609881969130856,112.57574193918384,,,1637626646.4952679
Tue Nov 23 07:17:46 2021,129000,,,,,,1.0,1637626666.922652
Tue Nov 23 07:18:29 2021,129600,7.033900601437587,0.03260353183994691,0.27362506653242075,147.73385929656655,,,1637626709.0002897
Tue Nov 23 07:18:57 2021,130000,,,,,,1.0,1637626737.4614003
Tue Nov 23 07:19:32 2021,130500,-25.802903055452703,0.032200171534592904,0.2711734773751685,91.75434591088832,,,1637626772.4429028
Tue Nov 23 07:20:06 2021,131000,,,,,,1.0,1637626806.539754
Tue Nov 23 07:20:34 2021,131400,23.56536865687672,0.033604956910842,0.2687438536375035,110.02661862068312,,,1637626834.6703784
Tue Nov 23 07:21:15 2021,132000,,,,,,1.0,1637626875.5727425
Tue Nov 23 07:21:36 2021,132300,26.726908022943885,0.034082065831042,0.26633599851660716,126.61333872554493,,,1637626896.858183
Tue Nov 23 07:22:25 2021,133000,,,,,,1.0,1637626945.0286841
Tue Nov 23 07:22:39 2021,133200,24.592397049492483,0.03638622525665495,0.26394971697294733,102.98269868724648,,,1637626959.080116
Tue Nov 23 07:23:34 2021,134000,,,,,,1.0,1637627014.552804
Tue Nov 23 07:23:41 2021,134100,-9.221214483413908,0.03174004027412997,0.2615848157144797,135.35242462671025,,,1637627021.828352
Tue Nov 23 07:24:44 2021,135000,,,,,,1.0,1637627084.7601607
Tue Nov 23 07:24:45 2021,135000,-4.3177538365508585,0.03235165150111748,0.25924110318099597,128.97528751987628,,,1637627085.4753842
Tue Nov 23 07:25:48 2021,135900,-18.687256039933906,0.03281649588503771,0.25691838952859986,147.20851135533923,,,1637627148.7405832
Tue Nov 23 07:25:55 2021,136000,,,,,,1.0,1637627155.3638737
Tue Nov 23 07:26:50 2021,136800,2.930658833369833,0.034814219201604525,0.2546164866143352,111.18218461615847,,,1637627210.8785083
Tue Nov 23 07:27:04 2021,137000,,,,,,1.0,1637627224.976815
Tue Nov 23 07:27:54 2021,137700,1.0372041293571463,0.029293636470619173,0.2523352079809428,100.5214113541538,,,1637627274.004713
Tue Nov 23 07:28:15 2021,138000,,,,,,1.0,1637627295.4777617
Tue Nov 23 07:28:57 2021,138600,-3.0830223117755615,0.029513758663605484,0.2500743688417563,84.56979425557839,,,1637627337.0192218
Tue Nov 23 07:29:24 2021,139000,,,,,,1.0,1637627364.0436683
Tue Nov 23 07:30:00 2021,139500,6.281857111532714,0.03065803754867779,0.247833786065739,106.61415936837305,,,1637627400.8493755
Tue Nov 23 07:30:35 2021,140000,,,,,,1.0,1637627435.479872
Tue Nov 23 07:31:04 2021,140400,18.497881506005992,0.030287706702947618,0.2456132781626464,125.06396315204302,,,1637627464.4613247
Tue Nov 23 07:31:46 2021,141000,,,,,,1.0,1637627506.233328
Tue Nov 23 07:32:07 2021,141300,-46.343717020525006,0.030492726337785523,0.2434126652683255,138.1724459323796,,,1637627527.3927565
Tue Nov 23 07:32:55 2021,142000,,,,,,1.0,1637627575.690587
Tue Nov 23 07:33:10 2021,142200,4.0047659573237055,0.02806629563992222,0.24123176913014638,178.79813910446248,,,1637627590.4541156
Tue Nov 23 07:34:05 2021,143000,,,,,,1.0,1637627645.8607967
Tue Nov 23 07:34:13 2021,143100,-11.863284282618704,0.030183029360034398,0.2390704130925621,104.58281389190373,,,1637627653.326295
Tue Nov 23 07:35:15 2021,144000,,,,,,1.0,1637627715.4972708
Tue Nov 23 07:35:16 2021,144000,10.839911037673085,0.03088174372394052,0.23692842208280143,108.87033769176323,,,1637627716.1834366
Tue Nov 23 07:36:18 2021,144900,17.28478527670456,0.029457954654677047,0.23480562259668725,123.13550120079081,,,1637627778.1104074
Tue Nov 23 07:36:25 2021,145000,,,,,,1.0,1637627785.2672727
Tue Nov 23 07:37:20 2021,145800,-13.491834053861748,0.029824145059101283,0.2327018426845804,175.82963642676884,,,1637627840.303541
Tue Nov 23 07:37:33 2021,146000,,,,,,1.0,1637627853.9092417
Tue Nov 23 07:38:23 2021,146700,0.5080678043824554,0.03321668881509039,0.2306169119374528,74.77116429180896,,,1637627903.8524005
Tue Nov 23 07:38:44 2021,147000,,,,,,1.0,1637627924.976451
Tue Nov 23 07:39:27 2021,147600,-37.244119630583384,0.02946720879421466,0.2285506614730871,54.091867718513384,,,1637627967.5565493
Tue Nov 23 07:39:55 2021,148000,,,,,,1.0,1637627995.5518353
Tue Nov 23 07:40:30 2021,148500,4.64200843936128,0.02875201191753149,0.22650292392239063,110.61076508383893,,,1637628030.3000655
Tue Nov 23 07:41:05 2021,149000,,,,,,1.0,1637628065.4952433
Tue Nov 23 07:41:33 2021,149400,-25.498423563467732,0.02878493900721272,0.22447353341584428,142.30952149338765,,,1637628093.2930298
Tue Nov 23 07:42:15 2021,150000,,,,,,1.0,1637628135.162356
Tue Nov 23 07:42:36 2021,150300,-8.416319479079844,0.029484629773845274,0.22246232557006343,77.98289774164212,,,1637628156.4996188
Tue Nov 23 07:43:25 2021,151000,,,,,,1.0,1637628205.2819963
Tue Nov 23 07:43:39 2021,151200,21.36659323553138,0.02885540432503654,0.22046913747448385,121.56351710967941,,,1637628219.4132574
Tue Nov 23 07:44:35 2021,152000,,,,,,1.0,1637628275.8144274
Tue Nov 23 07:44:44 2021,152100,-25.560350181571494,0.028795261309585637,0.2184938076781653,73.16186270059671,,,1637628284.9167733
Tue Nov 23 07:47:01 2021,153000,,,,,,1.0,1637628421.97104
Tue Nov 23 07:47:02 2021,153000,17.69822799097222,0.030907260963900222,0.2165361761767145,89.67381768652356,,,1637628422.6342669
Tue Nov 23 07:49:08 2021,153900,9.456999951187644,0.028610140622283023,0.21459608439932362,153.10523805125325,,,1637628548.0093951
Tue Nov 23 07:49:21 2021,154000,,,,,,1.0,1637628561.336729
Tue Nov 23 07:50:59 2021,154800,5.897496759569393,0.029083204028300114,0.21267337519592638,185.9829033845953,,,1637628659.443954
Tue Nov 23 07:51:22 2021,155000,,,,,,1.0,1637628682.5161135
Tue Nov 23 07:52:40 2021,155700,9.722690128276444,0.028994705118238925,0.2107678928244683,93.22213963253354,,,1637628760.1537967
Tue Nov 23 07:53:10 2021,156000,,,,,,1.0,1637628790.869073
Tue Nov 23 07:54:13 2021,156600,-16.26893189942027,0.028312583785090183,0.20887948293829245,74.4704825069737,,,1637628853.1462586
Tue Nov 23 07:54:50 2021,157000,,,,,,1.0,1637628890.9353619
Tue Nov 23 07:55:37 2021,157500,-18.395615111124663,0.029803979975792268,0.20700799257363608,138.56343904216408,,,1637628937.0610962
Tue Nov 23 07:56:20 2021,158000,,,,,,1.0,1637628980.8989437
Tue Nov 23 07:56:55 2021,158400,-9.630183688955706,0.028901893770736126,0.20515327013724025,101.72204631561412,,,1637629015.6616037
Tue Nov 23 07:57:44 2021,159000,,,,,,1.0,1637629064.9823468
Tue Nov 23 07:58:10 2021,159300,30.082761750574853,0.030261487514297997,0.20331516539407082,231.05612552936014,,,1637629090.1067812
Tue Nov 23 07:59:06 2021,160000,,,,,,1.0,1637629146.7174287
Tue Nov 23 07:59:23 2021,160200,19.464332940460768,0.026706482762884762,0.20149352945514978,119.66190146718223,,,1637629163.1048496
Tue Nov 23 08:00:25 2021,161000,,,,,,1.0,1637629225.5704787
Tue Nov 23 08:00:33 2021,161100,3.530007094491488,0.029282580226556294,0.19968821476549575,195.11816025373574,,,1637629233.6946273
Tue Nov 23 08:01:40 2021,162000,,,,,,1.0,1637629300.5346344
Tue Nov 23 08:01:41 2021,162000,-12.35680871328931,0.028781145456660953,0.19789907509216778,123.13068412823029,,,1637629301.2946017
Tue Nov 23 08:02:47 2021,162900,-29.56013005160633,0.028752249375813537,0.19612596551242545,127.50007059291421,,,1637629367.3700056
Tue Nov 23 08:02:54 2021,163000,,,,,,1.0,1637629374.9008715
Tue Nov 23 08:03:53 2021,163800,12.638455933627217,0.025026076340840923,0.19436874240198782,182.52776619344985,,,1637629433.0834785
Tue Nov 23 08:04:07 2021,164000,,,,,,1.0,1637629447.2953293
Tue Nov 23 08:04:58 2021,164700,-5.3603039043917065,0.030014990336882572,0.19262726342339812,94.84404255416156,,,1637629498.0212
Tue Nov 23 08:05:20 2021,165000,,,,,,1.0,1637629520.8617208
Tue Nov 23 08:06:04 2021,165600,-1.8523529989029175,0.02805615001358092,0.19090138751449628,123.42430834962823,,,1637629564.1374025
Tue Nov 23 08:06:31 2021,166000,,,,,,1.0,1637629591.9676142
Tue Nov 23 08:07:08 2021,166500,-41.82749456395029,0.028566095359209513,0.1891909748769922,176.32585117366807,,,1637629628.3166707
Tue Nov 23 08:07:43 2021,167000,,,,,,1.0,1637629663.5587695
Tue Nov 23 08:08:12 2021,167400,25.99346176326189,0.027684565175117717,0.18749588696514158,125.23680413720172,,,1637629692.0241482
Tue Nov 23 08:08:54 2021,168000,,,,,,1.0,1637629734.1997387
Tue Nov 23 08:09:15 2021,168300,-15.928321222490993,0.02955468875511239,0.18581598647452388,136.71798512826143,,,1637629755.7022326
Tue Nov 23 08:10:04 2021,169000,,,,,,1.0,1637629804.313736
Tue Nov 23 08:10:19 2021,169200,9.734345911712271,0.027608385392878618,0.18415113733091995,173.0356226123949,,,1637629819.7086613
Tue Nov 23 08:11:14 2021,170000,,,,,,1.0,1637629874.5782511
Tue Nov 23 08:11:22 2021,170100,-23.054154095431414,0.02819932116040339,0.1825012046792909,310.6168124736528,True,,1637629882.2357786
Tue Nov 23 08:12:24 2021,171000,,,,,,1.0,1637629944.911403
Tue Nov 23 08:12:25 2021,171000,-3.1860894589240054,0.02893882010028594,0.18086605487285262,113.01636679106207,,,1637629945.582608
Tue Nov 23 08:13:27 2021,171900,-13.182362752545252,0.02991544935024447,0.17924555546225268,125.69049194067865,,,1637630007.848999
Tue Nov 23 08:13:34 2021,172000,,,,,,1.0,1637630014.670761
Tue Nov 23 08:14:31 2021,172800,-13.973069296326393,0.030918324016448524,0.17763957518483905,138.18053784154688,,,1637630071.2525394
Tue Nov 23 08:14:44 2021,173000,,,,,,1.0,1637630084.8604228
Tue Nov 23 08:15:32 2021,173700,-7.944985160481301,0.028625135745646225,0.1760479839540316,144.90008307384414,,,1637630132.6658766
Tue Nov 23 08:15:53 2021,174000,,,,,,1.0,1637630153.1012423
Tue Nov 23 08:16:35 2021,174600,-21.66001263285691,0.02777358058995257,0.1744706528487818,151.17996356643133,,,1637630195.2082589
Tue Nov 23 08:17:02 2021,175000,,,,,,1.0,1637630222.3809247
Tue Nov 23 08:17:38 2021,175500,25.139485254343832,0.031021503418063125,0.17290745410312852,143.91664889142686,,,1637630258.168008
Tue Nov 23 08:18:12 2021,176000,,,,,,1.0,1637630292.6429234
Tue Nov 23 08:18:40 2021,176400,-47.78855027589158,0.02749268286757999,0.17135826109585306,125.53829221174611,,,1637630320.2193975
Tue Nov 23 08:19:22 2021,177000,,,,,,1.0,1637630362.553445
Tue Nov 23 08:19:43 2021,177300,-3.6222702281354326,0.027537078330189816,0.16982294834022002,106.65607253554637,,,1637630383.5507574
Tue Nov 23 08:20:31 2021,178000,,,,,,1.0,1637630431.3511748
Tue Nov 23 08:20:46 2021,178200,-8.57641068500429,0.029109852554587028,0.16830139147381315,153.50864821769824,,,1637630446.512786
Tue Nov 23 08:21:43 2021,179000,,,,,,1.0,1637630503.402865
Tue Nov 23 08:21:51 2021,179100,-23.667379765451322,0.0273357255384326,0.16679346724846159,195.34018772882783,,,1637630511.2907763
Tue Nov 23 08:22:54 2021,180000,,,,,,1.0,1637630574.326547
Tue Nov 23 08:22:55 2021,180000,-17.65533245684567,0.03397995043856402,0.16529905352025773,161.15862965071807,,,1637630575.0476189
Tue Nov 23 08:23:58 2021,180900,-31.316937921867446,0.029868653231403895,0.16381802923966118,131.07943122517116,,,1637630638.7212617
Tue Nov 23 08:24:05 2021,181000,,,,,,1.0,1637630645.534047
Tue Nov 23 08:25:00 2021,181800,-3.60995603727776,0.028072710861969326,0.16235027444169686,179.77872951629715,,,1637630700.8382657
Tue Nov 23 08:25:15 2021,182000,,,,,,1.0,1637630715.5467505
Tue Nov 23 08:26:04 2021,182700,-15.51253410514236,0.025708820790880257,0.1608956702362336,139.27491556007703,,,1637630764.4328156
Tue Nov 23 08:26:24 2021,183000,,,,,,1.0,1637630784.931918
Tue Nov 23 08:27:07 2021,183600,-38.17912468828904,0.03016217758361664,0.15945409879835806,139.21375033684384,,,1637630827.232035
Tue Nov 23 08:27:35 2021,184000,,,,,,1.0,1637630855.5997872
Tue Nov 23 08:28:10 2021,184500,4.47649541847502,0.02877852010747625,0.15802544335882732,172.99742048939828,,,1637630890.3150096
Tue Nov 23 08:28:46 2021,185000,,,,,,1.0,1637630926.584308
Tue Nov 23 08:29:15 2021,185400,2.158922560298361,0.02641746797391938,0.15660958819461301,122.7091426803541,,,1637630955.3750696
Tue Nov 23 08:29:58 2021,186000,,,,,,1.0,1637630998.1566885
Tue Nov 23 08:30:19 2021,186300,2.4181996667365375,0.02794402034746276,0.15520641861952525,190.16472219118177,,,1637631019.7554483
Tue Nov 23 08:31:07 2021,187000,,,,,,1.0,1637631067.5952609
Tue Nov 23 08:31:22 2021,187200,4.080616725635719,0.033097728812135754,0.15381582097492538,143.08395529988195,,,1637631082.0526085
Tue Nov 23 08:32:16 2021,188000,,,,,,1.0,1637631136.6163652
Tue Nov 23 08:32:24 2021,188100,-4.958259292645417,0.029175134614213474,0.1524376826205166,150.47921919611605,,,1637631144.4542878
Tue Nov 23 08:33:26 2021,189000,,,,,,1.0,1637631206.6121087
Tue Nov 23 08:33:27 2021,189000,-16.374671602211357,0.02308834752533585,0.1510718919252227,166.30962194446403,,,1637631207.3112397
Tue Nov 23 08:34:30 2021,189900,7.7309098516604235,0.026826206656793753,0.14971833825814457,160.4465674971929,,,1637631270.2327135
Tue Nov 23 08:34:37 2021,190000,,,,,,1.0,1637631277.0474935
Tue Nov 23 08:35:32 2021,190800,-9.027083888267011,0.028557596674913335,0.14837691197959868,201.3864610571934,,,1637631332.6304812
Tue Nov 23 08:35:47 2021,191000,,,,,,1.0,1637631347.1045015
Tue Nov 23 08:36:37 2021,191700,23.1108762558585,0.030512819038704037,0.1470475044322366,159.4764613542468,,,1637631397.4849966
Tue Nov 23 08:36:57 2021,192000,,,,,,1.0,1637631417.820859
Tue Nov 23 08:37:40 2021,192600,21.789613469445115,0.026764044662834042,0.14573000793224278,159.16974104512843,,,1637631460.89001
Tue Nov 23 08:38:09 2021,193000,,,,,,1.0,1637631489.017435
Tue Nov 23 08:38:43 2021,193500,28.17532997413716,0.02599120115964777,0.1444243157606134,153.01901344219036,,,1637631523.7889566
Tue Nov 23 08:39:18 2021,194000,,,,,,1.0,1637631558.9065015
Tue Nov 23 08:39:46 2021,194400,-23.562204036715528,0.026222853998446632,0.14313032215451146,334.84995367199315,True,,1637631586.5885274
Tue Nov 23 08:40:28 2021,195000,,,,,,1.0,1637631628.5211275
Tue Nov 23 08:40:50 2021,195300,7.161760961698296,0.026240231428398854,0.1418479222986988,183.31424600277333,,,1637631650.0278099
Tue Nov 23 08:41:37 2021,196000,,,,,,1.0,1637631697.8749065
Tue Nov 23 08:41:53 2021,196200,30.577570759496105,0.026780630464976033,0.14057701231704683,154.04550935930456,,,1637631713.25773
Tue Nov 23 08:42:48 2021,197000,,,,,,1.0,1637631768.7392669
Tue Nov 23 08:42:56 2021,197100,25.282806446180118,0.02525666806070755,0.13931748926412316,98.17289359534243,,,1637631776.0746436
Tue Nov 23 08:43:59 2021,198000,,,,,,1.0,1637631839.0893586
Tue Nov 23 08:43:59 2021,198000,-15.507156277524402,0.02996659282543179,0.1380692511168514,155.03389088550895,,,1637631839.8054423
Tue Nov 23 08:45:05 2021,198900,-33.53949656697923,0.026279444482901856,0.13683219676624866,231.46890653140093,,,1637631905.3623977
Tue Nov 23 08:45:12 2021,199000,,,,,,1.0,1637631912.1382818
Tue Nov 23 08:46:07 2021,199800,-19.65142072208174,0.028653591102920473,0.1356062260092332,123.05676726213822,,,1637631967.9400525
Tue Nov 23 08:46:22 2021,200000,,,,,,1.0,1637631982.6876068
Tue Nov 23 08:47:10 2021,200700,1.348279819633647,0.025027061715308163,0.13439123954051121,109.81495944396812,,,1637632030.781732
Tue Nov 23 08:47:32 2021,201000,,,,,,1.0,1637632052.8459105
Tue Nov 23 08:48:14 2021,201600,-32.16221964488989,0.0257111857070898,0.13318713894452994,117.53183223650166,,,1637632094.0025373
Tue Nov 23 08:48:42 2021,202000,,,,,,1.0,1637632122.0387728
Tue Nov 23 08:49:17 2021,202500,-27.08545784356781,0.02951918528104822,0.13199382668750698,169.6154853668624,,,1637632157.1884646
Tue Nov 23 08:49:51 2021,203000,,,,,,1.0,1637632191.5216722
Tue Nov 23 08:50:19 2021,203400,11.027889099632448,0.02584247599821538,0.1308112061095312,255.0808486630171,,,1637632219.3126264
Tue Nov 23 08:51:00 2021,204000,,,,,,1.0,1637632260.7978585
Tue Nov 23 08:51:22 2021,204300,-2.636668039956529,0.02257667168871396,0.12963918141673095,136.46540085618727,,,1637632282.2712674
Tue Nov 23 08:52:11 2021,205000,,,,,,1.0,1637632331.6959147
Tue Nov 23 08:52:26 2021,205200,17.306438155018718,0.023686138411673406,0.12847765767351566,126.50478828128787,,,1637632346.5149484
Tue Nov 23 08:53:23 2021,206000,,,,,,1.0,1637632403.44887
Tue Nov 23 08:53:31 2021,206100,-24.352948975436682,0.025512911652525266,0.1273265407948866,76.97672071322685,,,1637632411.6850703
Tue Nov 23 08:54:33 2021,207000,,,,,,1.0,1637632473.0691102
Tue Nov 23 08:54:33 2021,207000,16.288613316435303,0.021953981292640996,0.12618573753881418,211.23155829323974,,,1637632473.7961674
Tue Nov 23 08:55:37 2021,207900,25.90705341747691,0.02990055013189299,0.12505515549868712,137.89734687669676,,,1637632537.811393
Tue Nov 23 08:55:44 2021,208000,,,,,,1.0,1637632544.833686
Tue Nov 23 08:56:40 2021,208800,11.432910096149485,0.023493288710920348,0.1239347030958268,126.19647301404142,,,1637632600.7385118
Tue Nov 23 08:56:54 2021,209000,,,,,,1.0,1637632614.4700632
Tue Nov 23 08:57:43 2021,209700,-11.495573082865306,0.023704169953966306,0.12282428957206812,138.16447154159522,,,1637632663.4395635
Tue Nov 23 08:58:03 2021,210000,,,,,,1.0,1637632683.651376
Tue Nov 23 08:58:47 2021,210600,2.566636316389687,0.02683013768814918,0.12172382498240901,127.69902124294597,,,1637632727.0235443
Tue Nov 23 08:59:14 2021,211000,,,,,,1.0,1637632754.7489285
Tue Nov 23 08:59:50 2021,211500,3.51393485996965,0.02309744405094534,0.12063322018772452,206.84988716460165,,,1637632790.052208
Tue Nov 23 09:00:25 2021,212000,,,,,,1.0,1637632825.9584458
Tue Nov 23 09:00:53 2021,212400,-16.292606165965484,0.025182913729610543,0.11955238684754686,153.71223133024995,,,1637632853.839606
Tue Nov 23 09:01:35 2021,213000,,,,,,1.0,1637632895.0445101
Tue Nov 23 09:01:55 2021,213300,-10.344796779827554,0.02443917520602958,0.11848123741290863,140.6015452365802,,,1637632915.9775438
Tue Nov 23 09:02:43 2021,214000,,,,,,1.0,1637632963.9174123
Tue Nov 23 09:02:58 2021,214200,0.10559011606741286,0.02746543200686574,0.1174196851192525,155.31151046646127,,,1637632978.7028825
Tue Nov 23 09:03:54 2021,215000,,,,,,1.0,1637633034.456463
Tue Nov 23 09:04:01 2021,215100,8.159676871569559,0.0231994821710719,0.11636764397940252,64.79493100579145,,,1637633041.9387152
Tue Nov 23 09:05:05 2021,216000,,,,,,1.0,1637633105.2009635
Tue Nov 23 09:05:06 2021,216000,3.7108275730337326,0.02658992307829774,0.1153250287765987,99.624756149729,,,1637633106.0068097
Tue Nov 23 09:06:09 2021,216900,50.53287781141806,0.025850775334984064,0.11429175505759546,192.42294820357085,,,1637633169.3943808
Tue Nov 23 09:06:16 2021,217000,,,,,,1.0,1637633176.282075
Tue Nov 23 09:07:12 2021,217800,-37.87074171180667,0.026902464917964407,0.11326773912581936,80.77799353993673,,,1637633232.7775483
Tue Nov 23 09:07:26 2021,218000,,,,,,1.0,1637633246.357243
Tue Nov 23 09:08:15 2021,218700,2.289167263875906,0.025045983381569385,0.11225289803459058,90.11571448573466,,,1637633295.027683
Tue Nov 23 09:08:36 2021,219000,,,,,,1.0,1637633316.193234
Tue Nov 23 09:09:18 2021,219600,13.373275616870227,0.022564638080592784,0.11124714958040392,110.75271285001239,,,1637633358.6931365
Tue Nov 23 09:09:46 2021,220000,,,,,,1.0,1637633386.146538
Tue Nov 23 09:10:20 2021,220500,16.928969346948847,0.025728963499681817,0.11025041229626985,156.52074045773756,,,1637633420.755507
Tue Nov 23 09:10:55 2021,221000,,,,,,1.0,1637633455.2289863
Tue Nov 23 09:11:23 2021,221400,17.609295627937357,0.022739393204036687,0.10926260544511615,144.34119607252842,,,1637633483.6022584
Tue Nov 23 09:12:04 2021,222000,,,,,,1.0,1637633524.7706435
Tue Nov 23 09:12:26 2021,222300,-12.16764613872494,0.022788423870483205,0.10828364901324757,110.62022956882984,,,1637633546.0557368
Tue Nov 23 09:13:14 2021,223000,,,,,,1.0,1637633594.873088
Tue Nov 23 09:13:29 2021,223200,4.638121348190449,0.025284296184157333,0.10731346370386528,123.84725065669596,,,1637633609.198795
Tue Nov 23 09:14:25 2021,224000,,,,,,1.0,1637633665.685098
Tue Nov 23 09:14:33 2021,224100,-3.7407614197370087,0.026072580526686377,0.10635197093064244,132.3891513326554,,,1637633673.2026699
Tue Nov 23 09:15:36 2021,225000,,,,,,1.0,1637633736.1015003
Tue Nov 23 09:15:36 2021,225000,-15.422114974273047,0.022691601775069202,0.10539909281136023,98.58044154091438,,,1637633736.9143293
Tue Nov 23 09:16:39 2021,225900,22.46073041059148,0.02708551646468954,0.10445475216159786,21.23325134053281,,,1637633799.467186
Tue Nov 23 09:16:46 2021,226000,,,,,,1.0,1637633806.153311
Tue Nov 23 09:17:42 2021,226800,14.881039752018538,0.022222580097408757,0.10351887248848136,115.38876238657662,,,1637633862.6719112
Tue Nov 23 09:17:57 2021,227000,,,,,,1.0,1637633877.1263342
Tue Nov 23 09:18:46 2021,227700,7.98776884339598,0.023785522919562128,0.10259137798448782,161.71047350747153,,,1637633926.1304686
Tue Nov 23 09:19:08 2021,228000,,,,,,1.0,1637633948.573032
Tue Nov 23 09:19:50 2021,228600,-14.1116396664409,0.026859523142791455,0.10167219352130365,45.03965074165089,,,1637633990.0501955
Tue Nov 23 09:20:17 2021,229000,,,,,,1.0,1637634017.4712915
Tue Nov 23 09:20:52 2021,229500,24.163906866366354,0.025055523414889144,0.10076124464374073,150.20277983784501,,,1637634052.1478505
Tue Nov 23 09:21:28 2021,230000,,,,,,1.0,1637634088.100024
Tue Nov 23 09:21:56 2021,230400,17.06715293728239,0.02392554038980355,0.09985845756370354,153.85228673506248,,,1637634116.1500304
Tue Nov 23 09:22:37 2021,231000,,,,,,1.0,1637634157.0256994
Tue Nov 23 09:22:59 2021,231300,71.06965550987258,0.023519248446035715,0.09896375915421383,111.817619327767,,,1637634179.9329247
Tue Nov 23 09:23:51 2021,232000,,,,,,1.0,1637634231.101753
Tue Nov 23 09:24:05 2021,232200,-48.96348957540982,0.023440057719126342,0.09807707694348657,100.798444031405,,,1637634245.9777043
Tue Nov 23 09:25:00 2021,233000,,,,,,1.0,1637634300.0005472
Tue Nov 23 09:25:07 2021,233100,-12.15228851837326,0.025038999416348007,0.09719833910905985,131.82371325930828,,,1637634307.6962256
Tue Nov 23 09:26:10 2021,234000,,,,,,1.0,1637634370.5081775
Tue Nov 23 09:26:11 2021,234000,-10.524960997855992,0.023275622496795323,0.09632747447197634,144.49044321165871,,,1637634371.2292511
Tue Nov 23 09:27:13 2021,234900,4.526482531543435,0.024309393514930788,0.09546441249101913,131.03098157293934,,,1637634433.4800587
Tue Nov 23 09:27:20 2021,235000,,,,,,1.0,1637634440.1106155
Tue Nov 23 09:28:17 2021,235800,26.32203299727941,0.02436241505926268,0.09460908325699696,111.5880672878543,,,1637634497.3806376
Tue Nov 23 09:28:31 2021,236000,,,,,,1.0,1637634511.9224124
Tue Nov 23 09:29:20 2021,236700,-1.8712000383869025,0.024540498136646216,0.09376141748708149,100.07777609982706,,,1637634560.379775
Tue Nov 23 09:29:41 2021,237000,,,,,,1.0,1637634581.131029
Tue Nov 23 09:30:23 2021,237600,19.27449951427595,0.022173182498146263,0.09292134651919491,130.00358430142342,,,1637634623.0705235
Tue Nov 23 09:30:54 2021,238000,,,,,,1.0,1637634654.0002346
Tue Nov 23 09:31:29 2021,238500,-22.706557832032424,0.02397115487113802,0.0920888023064492,211.0533974367499,,,1637634689.9508102
Tue Nov 23 09:32:05 2021,239000,,,,,,1.0,1637634725.1519313
Tue Nov 23 09:32:34 2021,239400,-17.28533673263847,0.023529711116312278,0.09126371741163355,189.77014949808475,,,1637634754.1702473
Tue Nov 23 09:33:15 2021,240000,,,,,,1.0,1637634795.1943014
Tue Nov 23 09:33:36 2021,240300,-29.79757860372643,0.021645840229207857,0.09044602500175197,111.65187419695594,,,1637634816.4191203
Tue Nov 23 09:34:24 2021,241000,,,,,,1.0,1637634864.1608305
Tue Nov 23 09:34:38 2021,241200,14.556218147001365,0.024785911447575523,0.08963565884260992,127.31813276692934,,,1637634878.451623
Tue Nov 23 09:35:34 2021,242000,,,,,,1.0,1637634934.294842
Tue Nov 23 09:35:42 2021,242100,-2.6784643589995945,0.021290069862475825,0.08883255329344912,95.75658416647305,,,1637634942.393799
Tue Nov 23 09:36:43 2021,243000,,,,,,1.0,1637635003.880882
Tue Nov 23 09:36:44 2021,243000,17.69970334788114,0.024813692890004152,0.08803664330163041,141.84152249143793,,,1637635004.5859978
Tue Nov 23 09:37:46 2021,243900,-35.828015743292035,0.025234784073610274,0.08724786439736461,142.12431910464483,,,1637635066.3007715
Tue Nov 23 09:37:53 2021,244000,,,,,,1.0,1637635073.387878
Tue Nov 23 09:38:48 2021,244800,-9.903622714060994,0.025126979812048377,0.08646615268849005,170.38331501383067,,,1637635128.7638173
Tue Nov 23 09:39:04 2021,245000,,,,,,1.0,1637635144.652854
Tue Nov 23 09:39:53 2021,245700,0.08249219716949874,0.022848333212960925,0.0856914448552978,244.8708996532138,,,1637635193.2596624
Tue Nov 23 09:40:13 2021,246000,,,,,,1.0,1637635213.9179654
