DATE TIME,STEP,STEP REWARD SELL,LOSS SELL,EPSILON,SUM PLAY SCORE SELL,BEST SUM PLAY SCORE SELL,TARGET UPDATE,TIMESTAMP
Tue Nov 23 09:40:02 2021,245700,-39.12290818375661,0.01945594245619658,0.0856914448552978,177.47414837774343,,,1637635202.9791453
Tue Nov 23 09:40:23 2021,246000,,,,,,1.0,1637635223.5532055
Tue Nov 23 09:41:06 2021,246600,35.08496447082001,0.018527424287361403,0.08492367814540243,137.26230541093287,,,1637635266.8552837
Tue Nov 23 09:41:34 2021,247000,,,,,,1.0,1637635294.4531543
Tue Nov 23 09:42:10 2021,247500,21.38897726958369,0.02035001636741476,0.08416279036865874,112.72529433283096,,,1637635330.437898
Tue Nov 23 09:42:45 2021,248000,,,,,,1.0,1637635365.824188
Tue Nov 23 09:43:13 2021,248400,-18.302325937280735,0.018394890824177612,0.08340871989212426,119.67870334780889,,,1637635393.9844694
Tue Nov 23 09:43:56 2021,249000,,,,,,1.0,1637635436.5338612
Tue Nov 23 09:44:19 2021,249300,-6.1052742189539995,0.019031176675214534,0.08266140563506749,158.99193162385166,,,1637635459.197084
Tue Nov 23 09:45:09 2021,250000,,,,,,1.0,1637635509.6735044
Tue Nov 23 09:45:24 2021,250200,-31.436949144915886,0.020174381557541587,0.08192078706401953,122.3159702785492,,,1637635524.9263127
Tue Nov 23 09:46:19 2021,251000,,,,,,1.0,1637635579.6377695
Tue Nov 23 09:46:27 2021,251100,12.972459376118774,0.018550821394763058,0.08118680418787115,199.70933815710504,,,1637635587.4305534
Tue Nov 23 09:47:29 2021,252000,,,,,,1.0,1637635649.386441
Tue Nov 23 09:47:30 2021,252000,-20.342330352713194,0.02068954587758829,0.08045939755301396,108.29419131781304,,,1637635650.1633637
Tue Nov 23 09:48:32 2021,252900,-38.01953506313032,0.02129726834336503,0.07973850823852328,165.68986320404673,,,1637635712.6880403
Tue Nov 23 09:48:40 2021,253000,,,,,,1.0,1637635720.4868417
Tue Nov 23 09:49:36 2021,253800,24.008832992258192,0.02119886859992726,0.07902407785138683,176.9092596130059,,,1637635776.717404
Tue Nov 23 09:49:50 2021,254000,,,,,,1.0,1637635790.5324676
Tue Nov 23 09:50:40 2021,254700,1.640622823214862,0.01864752632772757,0.0783160485217737,83.61983474656408,,,1637635840.123014
Tue Nov 23 09:51:01 2021,255000,,,,,,1.0,1637635861.8913615
Tue Nov 23 09:51:45 2021,255600,-5.6283807722248556,0.019733430134753385,0.07761436289834768,98.32676810385775,,,1637635905.0822308
Tue Nov 23 09:52:12 2021,256000,,,,,,1.0,1637635932.0571113
Tue Nov 23 09:52:47 2021,256500,23.558130715233887,0.024167059029762943,0.07691896414362119,132.39106333057552,,,1637635967.3916447
Tue Nov 23 09:53:22 2021,257000,,,,,,1.0,1637636002.2477922
Tue Nov 23 09:53:51 2021,257400,11.428908025729168,0.019112755590014987,0.0762297959293517,156.3621390469319,,,1637636031.736443
Tue Nov 23 09:54:36 2021,258000,,,,,,1.0,1637636076.0853193
Tue Nov 23 09:54:57 2021,258300,31.396424860620485,0.020134946220657892,0.07554680243197852,119.60596323728667,,,1637636097.3934603
Tue Nov 23 09:55:45 2021,259000,,,,,,1.0,1637636145.9116492
Tue Nov 23 09:56:00 2021,259200,6.783247965822007,0.019600347717189128,0.0748699283281019,138.47345089579494,,,1637636160.9849536
Tue Nov 23 09:56:56 2021,260000,,,,,,1.0,1637636216.483633
Tue Nov 23 09:57:03 2021,260100,13.069346016799607,0.02027155489453839,0.07419911879000114,125.60737174551817,,,1637636223.8751802
Tue Nov 23 09:58:07 2021,261000,,,,,,1.0,1637636287.6889453
Tue Nov 23 09:58:08 2021,261000,37.58798599917857,0.019129661390454404,0.07353431948119332,126.36179917562436,,,1637636288.4169986
Tue Nov 23 09:59:11 2021,261900,9.076522411451837,0.019957496121318804,0.07287547655203283,115.9136536119364,,,1637636351.6607032
Tue Nov 23 09:59:18 2021,262000,,,,,,1.0,1637636358.6849225
Tue Nov 23 10:00:15 2021,262800,8.735470827373176,0.021260378563569653,0.07222253663534824,119.0600355623935,,,1637636415.0463455
Tue Nov 23 10:00:28 2021,263000,,,,,,1.0,1637636428.9292066
Tue Nov 23 10:01:20 2021,263700,-18.20903774478056,0.019589643365600044,0.07157544684212033,106.23439639310277,,,1637636480.0750914
Tue Nov 23 10:01:41 2021,264000,,,,,,1.0,1637636501.5796523
Tue Nov 23 10:02:23 2021,264600,32.23447225834495,0.01975587043031636,0.0709341547571979,112.3878959311378,,,1637636543.6642113
Tue Nov 23 10:02:51 2021,265000,,,,,,1.0,1637636571.4030497
Tue Nov 23 10:03:26 2021,265500,-31.30772852690058,0.020454718412624466,0.07029860843505205,95.099445648316,,,1637636606.2173626
Tue Nov 23 10:04:01 2021,266000,,,,,,1.0,1637636641.5296755
Tue Nov 23 10:04:30 2021,266400,-45.86111402132242,0.022510177925125593,0.06966875639556856,125.724517913931,,,1637636670.2232597
Tue Nov 23 10:05:11 2021,267000,,,,,,1.0,1637636711.727159
Tue Nov 23 10:05:33 2021,267300,6.622011621909792,0.021370152227787508,0.0690445476198775,155.97133171163793,,,1637636733.5374417
Tue Nov 23 10:06:21 2021,268000,,,,,,1.0,1637636781.8599122
Tue Nov 23 10:06:36 2021,268200,21.598700733490702,0.016710586106508142,0.06842593154622113,97.14720043147815,,,1637636796.8701334
Tue Nov 23 10:07:32 2021,269000,,,,,,1.0,1637636852.2164047
Tue Nov 23 10:07:39 2021,269100,8.339192644470858,0.018174224462256663,0.06781285806585814,168.45419274099734,,,1637636859.7602353
Tue Nov 23 10:08:42 2021,270000,,,,,,1.0,1637636922.3277242
Tue Nov 23 10:08:43 2021,270000,-7.688425171245289,0.020349815466130773,0.06720527751900482,114.78721600602944,,,1637636923.0847006
Tue Nov 23 10:09:47 2021,270900,25.098513610869322,0.018637101041256553,0.06660314069081283,96.37876656030633,,,1637636987.1428726
Tue Nov 23 10:09:54 2021,271000,,,,,,1.0,1637636994.2867725
Tue Nov 23 10:10:49 2021,271800,16.43633698955255,0.024372042841278016,0.06600639880738166,131.0580966982462,,,1637637049.6419506
Tue Nov 23 10:11:03 2021,272000,,,,,,1.0,1637637063.007218
Tue Nov 23 10:11:50 2021,272700,-10.8506585764396,0.019299945898561013,0.06541500353180932,181.26418368745578,,,1637637110.8048453
Tue Nov 23 10:12:12 2021,273000,,,,,,1.0,1637637132.182621
Tue Nov 23 10:12:54 2021,273600,7.491683993314716,0.01843502094762193,0.06482890696027611,161.33437546529905,,,1637637174.5107918
Tue Nov 23 10:13:22 2021,274000,,,,,,1.0,1637637202.21637
Tue Nov 23 10:13:56 2021,274500,-25.99538213617909,0.018684412771835923,0.0642480616181647,119.200796686544,,,1637637236.6260157
Tue Nov 23 10:14:30 2021,275000,,,,,,1.0,1637637270.4187088
Tue Nov 23 10:14:58 2021,275400,-13.461501786093066,0.019951824461523857,0.06367242045621402,184.42966393812287,,,1637637298.2183833
Tue Nov 23 10:15:40 2021,276000,,,,,,1.0,1637637340.3389294
Tue Nov 23 10:16:01 2021,276300,13.686650549167489,0.02024422241737031,0.0631019368467089,146.55810878186134,,,1637637361.9016247
Tue Nov 23 10:16:49 2021,277000,,,,,,1.0,1637637409.738255
Tue Nov 23 10:17:03 2021,277200,-29.666467723881965,0.018113665474164816,0.06253656457970332,172.44474930589837,,,1637637423.8465352
Tue Nov 23 10:17:58 2021,278000,,,,,,1.0,1637637478.8533003
Tue Nov 23 10:18:06 2021,278100,12.665762172057565,0.020466564041044976,0.061976257859276324,122.98444745915238,,,1637637486.438022
Tue Nov 23 10:19:08 2021,279000,,,,,,1.0,1637637548.0664227
Tue Nov 23 10:19:08 2021,279000,-10.535149999754896,0.017829927873487274,0.06142097129982333,196.58163615834545,,,1637637548.8403533
Tue Nov 23 10:20:11 2021,279900,2.2352741616980403,0.022563485680665407,0.060870659922379805,155.864890375869,,,1637637611.639314
Tue Nov 23 10:20:18 2021,280000,,,,,,1.0,1637637618.4812438
Tue Nov 23 10:21:15 2021,280800,-42.98202068424061,0.019252032026545043,0.06032527915097739,116.85767124817693,,,1637637675.5482724
Tue Nov 23 10:21:29 2021,281000,,,,,,1.0,1637637689.7275162
Tue Nov 23 10:22:18 2021,281700,1.0672344356467125,0.020457545085292725,0.059784784809033605,148.72509789257995,,,1637637738.1178646
Tue Nov 23 10:22:38 2021,282000,,,,,,1.0,1637637758.6092045
Tue Nov 23 10:23:20 2021,282600,14.919125864761451,0.01959244138509449,0.05924913311577357,135.4179267844856,,,1637637800.685976
Tue Nov 23 10:23:48 2021,283000,,,,,,1.0,1637637828.4599092
Tue Nov 23 10:24:25 2021,283500,-11.899198250927514,0.021903027713091838,0.058718280682683296,152.51510151314272,,,1637637865.1298516
Tue Nov 23 10:25:02 2021,284000,,,,,,1.0,1637637902.1803102
Tue Nov 23 10:25:30 2021,284400,-42.35183245378942,0.018684075410581296,0.05819218450999552,108.36367809501675,,,1637637930.362061
Tue Nov 23 10:26:12 2021,285000,,,,,,1.0,1637637972.0963776
Tue Nov 23 10:26:33 2021,285300,6.300553776884746,0.01990074421486093,0.05767080198320653,190.27483650571077,,,1637637993.3919277
Tue Nov 23 10:27:23 2021,286000,,,,,,1.0,1637638043.1941578
Tue Nov 23 10:27:37 2021,286200,-14.880184649549841,0.019791396597089866,0.057154090869624107,180.78062293646119,,,1637638057.443295
Tue Nov 23 10:28:33 2021,287000,,,,,,1.0,1637638113.5452845
Tue Nov 23 10:28:40 2021,287100,-7.881912611700523,0.020785243705225488,0.05664200931494697,114.5560018940693,,,1637638120.9720817
Tue Nov 23 10:29:44 2021,288000,,,,,,1.0,1637638184.0669289
Tue Nov 23 10:29:44 2021,288000,-2.9189092274664787,0.01876121524721384,0.0561345158398745,122.71071389918625,,,1637638184.7929869
Tue Nov 23 10:30:48 2021,288900,-35.59951781336599,0.020328718718244796,0.05563156933674655,131.69625161791328,,,1637638248.5877295
Tue Nov 23 10:30:56 2021,289000,,,,,,1.0,1637638256.4858286
Tue Nov 23 10:31:52 2021,289800,6.668703895583143,0.023288626270368696,0.05513312906621409,133.6118420263225,,,1637638312.303288
Tue Nov 23 10:32:06 2021,290000,,,,,,1.0,1637638326.1861713
Tue Nov 23 10:32:56 2021,290700,-27.092206941046584,0.020810573629827963,0.05463915465393888,194.1198121630506,,,1637638376.0663762
Tue Nov 23 10:33:16 2021,291000,,,,,,1.0,1637638396.8794253
Tue Nov 23 10:33:59 2021,291600,0.27198814697545837,0.01952955816561977,0.054149606087323374,192.1726647400508,,,1637638439.6388476
Tue Nov 23 10:34:27 2021,292000,,,,,,1.0,1637638467.465056
Tue Nov 23 10:35:02 2021,292500,-15.80676354645411,0.02146423775030093,0.0536644437122695,143.21690518822737,,,1637638502.1800015
Tue Nov 23 10:35:36 2021,293000,,,,,,1.0,1637638536.3793626
Tue Nov 23 10:36:05 2021,293400,-38.87146399999804,0.018961814251314435,0.05318362822996661,185.35985236348643,,,1637638565.229649
Tue Nov 23 10:36:46 2021,294000,,,,,,1.0,1637638606.5909667
Tue Nov 23 10:37:07 2021,294300,37.49347395548165,0.0218087070957861,0.05270712069370825,202.82897042158393,,,1637638627.8196723
Tue Nov 23 10:37:56 2021,295000,,,,,,1.0,1637638676.477319
Tue Nov 23 10:38:11 2021,295200,10.57707437612983,0.019754940044238334,0.052234882505737525,90.98832835481669,,,1637638691.3738852
Tue Nov 23 10:39:08 2021,296000,,,,,,1.0,1637638748.3445945
Tue Nov 23 10:39:16 2021,296100,41.45773999702587,0.01737947859904832,0.05176687541412028,123.05783299047323,,,1637638756.1665466
Tue Nov 23 10:40:18 2021,297000,,,,,,1.0,1637638818.8347564
Tue Nov 23 10:40:19 2021,297000,2.0731916936659225,0.019897202824552852,0.05130306150964736,124.89731427540603,,,1637638819.5548327
Tue Nov 23 10:41:23 2021,297900,47.04304385721852,0.021642243623630042,0.05084340322276299,158.17312405560256,,,1637638883.7125049
Tue Nov 23 10:41:30 2021,298000,,,,,,1.0,1637638890.415584
Tue Nov 23 10:42:26 2021,298800,-34.972467752302165,0.02505319010362857,0.05038786332052257,145.03710677127884,,,1637638946.8479311
Tue Nov 23 10:42:40 2021,299000,,,,,,1.0,1637638960.8483362
Tue Nov 23 10:43:29 2021,299700,-16.97236302857935,0.019785909738081198,0.04993640490357577,110.91279234366883,,,1637639009.4453495
Tue Nov 23 10:43:51 2021,300000,,,,,,1.0,1637639031.0437973
Tue Nov 23 10:44:33 2021,300600,0.9931160845113167,0.018946824726493408,0.049488991403178265,149.1903981762179,,,1637639073.3675685
Tue Nov 23 10:45:02 2021,301000,,,,,,1.0,1637639102.3828986
Tue Nov 23 10:45:37 2021,301500,-19.27861582380988,0.01829716058706658,0.0490455865782296,185.58591661547766,,,1637639137.0896287
Tue Nov 23 10:46:12 2021,302000,,,,,,1.0,1637639172.0141313
Tue Nov 23 10:46:40 2021,302400,17.15658793040849,0.021885809398566682,0.048606154512337255,201.73115935164532,,,1637639200.8404508
Tue Nov 23 10:47:23 2021,303000,,,,,,1.0,1637639243.3326864
Tue Nov 23 10:47:44 2021,303300,-8.753231068194767,0.019975013128585285,0.04817065961090784,146.29579469028604,,,1637639264.185074
Tue Nov 23 10:48:33 2021,304000,,,,,,1.0,1637639313.0197246
Tue Nov 23 10:48:47 2021,304200,-6.898993229292232,0.019907995453621777,0.04773906659826326,188.43303275103165,,,1637639327.388355
Tue Nov 23 10:49:44 2021,305000,,,,,,1.0,1637639384.4226582
Tue Nov 23 10:49:51 2021,305100,24.657865866864142,0.01830795023745547,0.047311340514784125,119.3158298642401,,,1637639391.8517938
Tue Nov 23 10:50:58 2021,306000,,,,,,1.0,1637639458.890761
Tue Nov 23 10:50:59 2021,306000,-25.13436858691712,0.018782613865720728,0.046887446714077234,124.0555264665577,,,1637639459.684642
Tue Nov 23 10:52:02 2021,306900,5.351589355537101,0.018621101249268072,0.04646735086016956,130.09246426161556,,,1637639522.946459
Tue Nov 23 10:52:09 2021,307000,,,,,,1.0,1637639529.6575181
Tue Nov 23 10:53:06 2021,307800,5.952830357322966,0.017462232722900806,0.04605101892472707,138.9835039384481,,,1637639586.9708543
Tue Nov 23 10:53:20 2021,308000,,,,,,1.0,1637639600.6541052
Tue Nov 23 10:54:09 2021,308700,-7.853464488870536,0.018918690035999237,0.0456384171842981,96.1725259806173,,,1637639649.7756462
Tue Nov 23 10:54:30 2021,309000,,,,,,1.0,1637639670.6019664
Tue Nov 23 10:55:13 2021,309600,6.8933280383600035,0.018445587638351652,0.04522951221758187,119.1769514633753,,,1637639713.4442263
Tue Nov 23 10:55:41 2021,310000,,,,,,1.0,1637639741.3010385
Tue Nov 23 10:56:16 2021,310500,15.153125510424173,0.02188344984108375,0.04482427090272122,129.9618699519221,,,1637639776.5974011
Tue Nov 23 10:56:51 2021,311000,,,,,,1.0,1637639811.3467624
Tue Nov 23 10:57:19 2021,311400,-10.913284372530475,0.019571217535994948,0.044422660414619994,225.8854765045105,,,1637639839.4083552
Tue Nov 23 10:58:00 2021,312000,,,,,,1.0,1637639880.737333
Tue Nov 23 10:58:22 2021,312300,16.191164423546358,0.019826292562712396,0.04402464822228354,170.27086531271848,,,1637639902.214512
Tue Nov 23 10:59:11 2021,313000,,,,,,1.0,1637639951.0312018
Tue Nov 23 10:59:25 2021,313200,-12.87599463946633,0.01711820337921381,0.043630202086184386,162.35273851159025,,,1637639965.5727057
Tue Nov 23 11:00:21 2021,314000,,,,,,1.0,1637640021.175419
Tue Nov 23 11:00:28 2021,314100,-3.0141997847564275,0.021021871518136725,0.043239290055650345,140.47227191733114,,,1637640028.5497046
Tue Nov 23 11:01:31 2021,315000,,,,,,1.0,1637640091.9526143
Tue Nov 23 11:01:32 2021,315000,17.88442500661573,0.021796657651041943,0.04285188046627647,196.6275200685657,,,1637640092.6966262
Tue Nov 23 11:02:35 2021,315900,-18.751041432442346,0.017774551081885068,0.04246794193736057,172.10298523593724,,,1637640155.1178567
Tue Nov 23 11:02:41 2021,316000,,,,,,1.0,1637640161.744142
Tue Nov 23 11:03:37 2021,316800,-39.617976824559825,0.019927638268822597,0.042087443369360746,150.87043131330967,,,1637640217.6463218
Tue Nov 23 11:03:51 2021,317000,,,,,,1.0,1637640231.56223
Tue Nov 23 11:04:39 2021,317700,-1.8444926646881221,0.016986078621250473,0.041710353941376864,189.08337674268168,,,1637640279.7648196
Tue Nov 23 11:05:00 2021,318000,,,,,,1.0,1637640300.40169
Tue Nov 23 11:05:42 2021,318600,-16.97594792524743,0.020184610718861223,0.04133664310865359,196.0207221072007,,,1637640342.126177
Tue Nov 23 11:06:10 2021,319000,,,,,,1.0,1637640370.4437604
Tue Nov 23 11:06:47 2021,319500,18.20150690731422,0.017330381710910135,0.04096628060010629,146.0353708575053,,,1637640407.0997005
Tue Nov 23 11:07:21 2021,320000,,,,,,1.0,1637640441.6406205
Tue Nov 23 11:07:49 2021,320400,13.792500601961054,0.020198155919400353,0.04059923641586938,141.32874963080116,,,1637640469.60685
Tue Nov 23 11:08:30 2021,321000,,,,,,1.0,1637640510.858546
Tue Nov 23 11:08:53 2021,321300,0.10468576306563016,0.015823477058567934,0.04023548082486596,164.1790854426897,,,1637640533.3604205
Tue Nov 23 11:09:40 2021,322000,,,,,,1.0,1637640580.8462703
Tue Nov 23 11:09:55 2021,322200,12.9875943510315,0.018592653006522193,0.039874984362399654,193.02118854735423,,,1637640595.2647212
Tue Nov 23 11:10:49 2021,323000,,,,,,1.0,1637640649.3222964
Tue Nov 23 11:10:57 2021,323100,20.33575593391609,0.019675508759294948,0.03951771782776771,177.96077451928628,,,1637640657.2711494
Tue Nov 23 11:11:57 2021,324000,,,,,,1.0,1637640717.9974592
Tue Nov 23 11:11:58 2021,324000,-20.94607344300448,0.019871713959404992,0.03916365228189628,164.25249910894144,,,1637640718.7833576
Tue Nov 23 11:13:00 2021,324900,-7.55594407953968,0.017677505203626223,0.038812759044995745,187.57912622762595,,,1637640780.3971972
Tue Nov 23 11:13:07 2021,325000,,,,,,1.0,1637640787.275413
Tue Nov 23 11:14:03 2021,325800,9.701053627119343,0.021448154165926908,0.038465009694237814,205.71276001198095,,,1637640843.9642181
Tue Nov 23 11:14:18 2021,326000,,,,,,1.0,1637640858.2159283
Tue Nov 23 11:15:06 2021,326700,17.25413274482655,0.018240821006086965,0.03812037606145331,204.15354172149756,,,1637640906.3998158
Tue Nov 23 11:15:26 2021,327000,,,,,,1.0,1637640926.9558558
Tue Nov 23 11:16:08 2021,327600,-13.510730630760667,0.020951243694354263,0.037778830230850276,152.37553947744732,,,1637640968.196667
Tue Nov 23 11:16:36 2021,328000,,,,,,1.0,1637640996.279596
Tue Nov 23 11:17:11 2021,328500,28.110530874208237,0.019798468842895496,0.03744034453675312,155.39823588685334,,,1637641031.7762024
Tue Nov 23 11:17:46 2021,329000,,,,,,1.0,1637641066.5513773
Tue Nov 23 11:18:15 2021,329400,-6.7349923992702205,0.019307253076694907,0.037104891561361236,148.55936136854552,,,1637641095.295499
Tue Nov 23 11:18:56 2021,330000,,,,,,1.0,1637641136.17875
Tue Nov 23 11:19:17 2021,330300,9.951312903420437,0.019128785751656524,0.03677244413252854,225.7273597100143,,,1637641157.2165043
Tue Nov 23 11:20:05 2021,331000,,,,,,1.0,1637641205.6164465
Tue Nov 23 11:20:20 2021,331200,26.660642555596276,0.01889993977888177,0.036442975321562404,132.0875326509062,,,1637641220.0418525
Tue Nov 23 11:21:17 2021,332000,,,,,,1.0,1637641277.0295901
Tue Nov 23 11:21:24 2021,332100,41.23158420161948,0.01747996614366356,0.03611645844104201,163.86850275430146,,,1637641284.7170367
Tue Nov 23 11:22:26 2021,333000,,,,,,1.0,1637641346.5117295
Tue Nov 23 11:22:27 2021,333000,-4.545767231945575,0.018233012990612123,0.0357928670426569,120.649822410996,,,1637641347.2118583
Tue Nov 23 11:23:30 2021,333900,17.349579181900353,0.019977974180753033,0.03547217491506495,144.20318982340567,,,1637641410.565852
Tue Nov 23 11:23:37 2021,334000,,,,,,1.0,1637641417.340738
Tue Nov 23 11:24:34 2021,334800,10.164707008389298,0.01681630422619896,0.035154356081768756,93.86085521485711,,,1637641474.3559575
Tue Nov 23 11:24:48 2021,335000,,,,,,1.0,1637641488.9408007
Tue Nov 23 11:25:38 2021,335700,-18.83484051369463,0.018716135275964108,0.03483938479901155,145.71941437635417,,,1637641538.3282762
Tue Nov 23 11:26:02 2021,336000,,,,,,1.0,1637641562.3472192
Tue Nov 23 11:26:44 2021,336600,-1.9928773386908514,0.0175059929702224,0.03452723555369218,210.08218783139563,,,1637641604.441861
Tue Nov 23 11:27:11 2021,337000,,,,,,1.0,1637641631.7828784
Tue Nov 23 11:27:46 2021,337500,26.182837333653588,0.019615062833763658,0.03421788306129803,165.83918179286005,,,1637641666.5909338
Tue Nov 23 11:28:21 2021,338000,,,,,,1.0,1637641701.7072942
Tue Nov 23 11:28:50 2021,338400,-4.647219638131479,0.017463524750847784,0.033911302263857634,95.79602523117583,,,1637641730.108503
Tue Nov 23 11:29:31 2021,339000,,,,,,1.0,1637641771.361947
Tue Nov 23 11:29:52 2021,339300,-23.20897241601757,0.01658862531521461,0.03360746832791049,90.82772428116593,,,1637641792.868279
Tue Nov 23 11:30:42 2021,340000,,,,,,1.0,1637641842.2795918
Tue Nov 23 11:30:56 2021,340200,-9.333829493128485,0.017760858294916235,0.03330635664249546,112.98537360471792,,,1637641856.3632362
Tue Nov 23 11:31:51 2021,341000,,,,,,1.0,1637641911.4403086
Tue Nov 23 11:31:58 2021,341100,3.262210681346229,0.020523837054562236,0.03300794281715751,121.96909711937276,,,1637641918.9842262
Tue Nov 23 11:33:01 2021,342000,,,,,,1.0,1637641981.7047467
Tue Nov 23 11:33:02 2021,342000,-2.1816727971504672,0.022226051850658325,0.03271220267997182,122.9210311053804,,,1637641982.4138505
Tue Nov 23 11:34:05 2021,342900,22.030622874903887,0.01884851897497558,0.03241911227558621,205.99515388519015,,,1637642045.9620886
Tue Nov 23 11:34:12 2021,343000,,,,,,1.0,1637642052.993291
Tue Nov 23 11:35:09 2021,343800,9.502998346556174,0.022059470779883364,0.0321286478632802,169.8270572866229,,,1637642109.8277402
Tue Nov 23 11:35:23 2021,344000,,,,,,1.0,1637642123.751514
Tue Nov 23 11:36:12 2021,344700,1.2163628864209475,0.017728220194629912,0.0318407859150424,113.62660250961981,,,1637642172.4218557
Tue Nov 23 11:36:32 2021,345000,,,,,,1.0,1637642192.8972576
Tue Nov 23 11:37:16 2021,345600,12.697926417062062,0.019177658677670278,0.031555503113664,162.9473719263286,,,1637642236.2712133
Tue Nov 23 11:37:44 2021,346000,,,,,,1.0,1637642264.0815125
Tue Nov 23 11:38:18 2021,346500,-3.0548367919622326,0.017207175576541986,0.031272776350851385,140.35568307378747,,,1637642298.9887927
Tue Nov 23 11:38:55 2021,347000,,,,,,1.0,1637642335.3799603
Tue Nov 23 11:39:24 2021,347400,7.802769642949247,0.021760623993662496,0.03099258272535313,144.58484921990203,,,1637642364.320773
Tue Nov 23 11:40:06 2021,348000,,,,,,1.0,1637642406.7748263
Tue Nov 23 11:40:29 2021,348300,-6.672318024096898,0.019955809463539885,0.03071489954110544,194.21175008421352,,,1637642429.1052883
Tue Nov 23 11:41:16 2021,349000,,,,,,1.0,1637642476.7565215
Tue Nov 23 11:41:31 2021,349200,3.223916914074895,0.019424463510513305,0.03043970430539359,134.23223998263575,,,1637642491.086267
Tue Nov 23 11:42:26 2021,350000,,,,,,1.0,1637642546.6735606
Tue Nov 23 11:42:34 2021,350100,17.27696817399791,0.019320507239964275,0.030166974727030123,176.90782610310015,,,1637642554.3474011
Tue Nov 23 11:43:36 2021,351000,,,,,,1.0,1637642616.8042648
Tue Nov 23 11:43:37 2021,351000,-29.725308280972598,0.01910355573364844,0.029896688714549192,151.25455674070622,,,1637642617.5263338
Tue Nov 23 11:44:40 2021,351900,-2.19795591149275,0.019930598544112096,0.029628824374417027,139.8504421679185,,,1637642680.5206742
Tue Nov 23 11:44:48 2021,352000,,,,,,1.0,1637642688.237492
Tue Nov 23 11:45:44 2021,352800,-7.496107095936866,0.01806581171384702,0.029363360009258734,99.906156468605,,,1637642744.4617565
Tue Nov 23 11:45:57 2021,353000,,,,,,1.0,1637642757.9686441
Tue Nov 23 11:46:47 2021,353700,2.589945839007548,0.01732496649880583,0.029100274116100427,99.93104493930578,,,1637642807.9524496
Tue Nov 23 11:47:09 2021,354000,,,,,,1.0,1637642829.1625383
Tue Nov 23 11:47:50 2021,354600,23.378784496890937,0.019383247366899416,0.02883954538462789,124.65659259425043,,,1637642870.8451955
Tue Nov 23 11:48:18 2021,355000,,,,,,1.0,1637642898.3277678
Tue Nov 23 11:48:53 2021,355500,-26.931956083382502,0.017335794933347238,0.028581152695460108,144.4370624222779,,,1637642933.4976733
Tue Nov 23 11:49:28 2021,356000,,,,,,1.0,1637642968.59242
Tue Nov 23 11:49:56 2021,356400,6.223661978979511,0.02048049214347783,0.028325075118438674,112.10310841779555,,,1637642996.2307875
Tue Nov 23 11:50:38 2021,357000,,,,,,1.0,1637643038.0149405
Tue Nov 23 11:51:00 2021,357300,-28.364968521237245,0.01937170952713738,0.028071291910932352,118.66718003154733,,,1637643060.598428
Tue Nov 23 11:51:48 2021,358000,,,,,,1.0,1637643108.6933107
Tue Nov 23 11:52:03 2021,358200,26.560706270691725,0.01743950525091754,0.027819782516157115,107.3533365706438,,,1637643123.1526525
Tue Nov 23 11:52:58 2021,359000,,,,,,1.0,1637643178.479998
Tue Nov 23 11:53:05 2021,359100,31.568256834682124,0.01707236778663678,0.027570526561510673,121.66310454661686,,,1637643185.8981657
Tue Nov 23 11:54:07 2021,360000,,,,,,1.0,1637643247.9058433
Tue Nov 23 11:54:08 2021,360000,36.28236790049122,0.018755946872859364,0.027323503856922594,126.50161243966599,,,1637643248.5541105
Tue Nov 23 11:55:10 2021,360900,-0.2016274913516043,0.019341324328237937,0.027078694393218604,129.6969330268343,,,1637643310.5155854
Tue Nov 23 11:55:17 2021,361000,,,,,,1.0,1637643317.662477
Tue Nov 23 11:56:14 2021,361800,-10.370567399115853,0.01822649654156218,0.026836078340500016,124.23635484289821,,,1637643374.1858025
Tue Nov 23 11:56:29 2021,362000,,,,,,1.0,1637643389.7829428
Tue Nov 23 11:57:19 2021,362700,-16.916839706164986,0.01840660630777064,0.02659563604653735,108.5838217694936,,,1637643439.9312046
Tue Nov 23 11:57:40 2021,363000,,,,,,1.0,1637643460.6390958
Tue Nov 23 11:58:22 2021,363600,8.434741676466448,0.016704846212588664,0.026357348035178637,105.15030595317819,,,1637643502.8259277
Tue Nov 23 11:58:50 2021,364000,,,,,,1.0,1637643530.4042366
Tue Nov 23 11:59:25 2021,364500,-5.181530907560493,0.020643468724253277,0.02612119500477158,121.68049351437355,,,1637643565.9784667
Tue Nov 23 12:00:00 2021,365000,,,,,,1.0,1637643600.352421
Tue Nov 23 12:00:28 2021,365400,12.891788230717365,0.02030670121519102,0.025887157826600407,113.21324924039267,,,1637643628.6745842
Tue Nov 23 12:01:11 2021,366000,,,,,,1.0,1637643671.9530764
Tue Nov 23 12:01:33 2021,366300,10.192360849397325,0.01814446852180279,0.02565521754333604,173.68065020671332,,,1637643693.9111385
Tue Nov 23 12:02:21 2021,367000,,,,,,1.0,1637643741.4015129
Tue Nov 23 12:02:35 2021,367200,14.086195460004461,0.017224329859535727,0.025425355367500888,143.20696101506724,,,1637643755.6603916
Tue Nov 23 12:03:30 2021,368000,,,,,,1.0,1637643810.651873
Tue Nov 23 12:03:38 2021,368100,-25.55823180484095,0.018182400989656646,0.025197552679946843,144.33762343858098,,,1637643818.1398535
Tue Nov 23 12:04:41 2021,369000,,,,,,1.0,1637643881.3064938
