DATE TIME,STEP,STEP REWARD SELL,LOSS SELL,EPSILON,SUM PLAY SCORE SELL,BEST SUM PLAY SCORE SELL,TIMESTAMP
Wed Nov 24 00:24:21 2021,190800,-25.267869672154944,0.03347193661042386,0.14837691197959868,92.54326312809219,,1637688261.5839953
Wed Nov 24 00:40:27 2021,191700,-1.5386712658106774,0.0295175711510496,0.1470475044322366,77.85778500339103,,1637689227.1870296
Wed Nov 24 00:55:55 2021,192600,-17.459527067070503,0.03022458246495161,0.14573000793224278,91.92195490625728,,1637690155.6098356
Wed Nov 24 01:03:32 2021,193500,12.4796872512586,0.029245256395596598,0.1444243157606134,114.4284453735618,,1637690612.8545833
Wed Nov 24 01:13:48 2021,194400,9.320027898267355,0.03124601847699119,0.14313032215451146,159.90743107739314,,1637691228.761714
Wed Nov 24 01:23:47 2021,195300,18.854840793306312,0.027859713227695062,0.1418479222986988,77.10667669363478,,1637691827.485574
Wed Nov 24 01:31:19 2021,196200,13.710856109984285,0.03146298807786985,0.14057701231704683,65.36865476853619,,1637692279.5720167
Wed Nov 24 01:41:09 2021,197100,7.604901973711192,0.028916858407254848,0.13931748926412316,104.9897341922368,,1637692869.5749207
Wed Nov 24 01:50:40 2021,198000,31.396666629511998,0.028468879303998416,0.1380692511168514,76.42323594573675,,1637693440.0477355
Wed Nov 24 02:01:04 2021,198900,24.79876389518506,0.027920059722641277,0.13683219676624866,46.7362336071355,,1637694064.310342
Wed Nov 24 02:10:38 2021,199800,-17.81259121458685,0.030944262131427726,0.1356062260092332,74.63440067967463,,1637694638.1358378
Wed Nov 24 02:17:52 2021,200700,-5.391440483972575,0.0285475124594652,0.13439123954051121,210.4158912755576,,1637695072.4515612
Wed Nov 24 02:31:02 2021,201600,-30.99774256557278,0.028916888206472827,0.13318713894452994,80.11995495838039,,1637695862.1712136
Wed Nov 24 02:46:26 2021,202500,-0.6669019023040856,0.031578366607944997,0.13199382668750698,110.09985268651002,,1637696786.8171742
Wed Nov 24 02:57:39 2021,203400,-45.97954333148328,0.03071891046905269,0.1308112061095312,137.55023369620915,,1637697459.2119265
Wed Nov 24 03:12:34 2021,204300,37.67889266993757,0.030892496935816274,0.12963918141673095,72.1782058467851,,1637698354.044669
Wed Nov 24 03:26:01 2021,205200,7.225999342773868,0.030900958001924057,0.12847765767351566,142.4121688570102,,1637699161.302819
Wed Nov 24 03:39:36 2021,206100,10.45750813716407,0.03461149727925658,0.1273265407948866,68.15322342613695,,1637699976.482076
Wed Nov 24 03:50:50 2021,207000,13.490040632206467,0.03090878476285272,0.12618573753881418,130.0700875706711,,1637700650.9727142
Wed Nov 24 04:05:15 2021,207900,-37.868499070847406,0.033361825805364384,0.12505515549868712,79.82048680484897,,1637701515.4794683
Wed Nov 24 04:16:14 2021,208800,4.058390601814454,0.03139228329942044,0.1239347030958268,116.72077995621318,,1637702174.3816826
Wed Nov 24 04:21:40 2021,209700,18.207241888110985,0.030370207495676975,0.12282428957206812,96.33261135727645,,1637702500.444035
Wed Nov 24 04:29:40 2021,210600,31.530391498786294,0.0315606147588955,0.12172382498240901,89.94338542818525,,1637702980.4531114
Wed Nov 24 04:40:38 2021,211500,15.460308988361199,0.029065539897936914,0.12063322018772452,105.11053163847534,,1637703638.7289226
Wed Nov 24 04:52:24 2021,212400,-9.252315935001821,0.028266126818230583,0.11955238684754686,173.41338146609874,,1637704344.3893576
Wed Nov 24 05:06:31 2021,213300,45.76660716505032,0.028325821940994096,0.11848123741290863,53.83268448973732,,1637705191.0267487
Wed Nov 24 05:18:03 2021,214200,11.569932828830442,0.03145438006406443,0.1174196851192525,111.05321222831331,,1637705883.7332363
Wed Nov 24 05:28:24 2021,215100,11.281808345986306,0.030423291982151567,0.11636764397940252,64.15270455473186,,1637706504.3032174
Wed Nov 24 05:42:20 2021,216000,-18.963426625062905,0.029057550076912676,0.1153250287765987,119.12850076108766,,1637707340.246087
Wed Nov 24 05:51:09 2021,216900,-15.32219540563689,0.02854694921264632,0.11429175505759546,115.58770219189962,,1637707869.6030383
Wed Nov 24 06:01:58 2021,217800,26.253103044431047,0.03123037762267308,0.11326773912581936,109.0750233468556,,1637708518.498126
Wed Nov 24 06:13:36 2021,218700,-24.309937235632667,0.030712772110580572,0.11225289803459058,68.88158964603892,,1637709216.8156817
Wed Nov 24 06:23:24 2021,219600,-4.23667395888802,0.029526383851447867,0.11124714958040392,112.53726824701708,,1637709804.668205
Wed Nov 24 06:34:23 2021,220500,9.454854167930101,0.02949184284493741,0.11025041229626985,31.070664954400655,,1637710463.627318
Wed Nov 24 06:44:38 2021,221400,2.753222280013924,0.029375479486253527,0.10926260544511615,104.56491011379761,,1637711078.109094
Wed Nov 24 06:56:09 2021,222300,20.652391301411072,0.030795234316028656,0.10828364901324757,110.87527845394854,,1637711769.9664094
Wed Nov 24 07:09:48 2021,223200,4.525803754847358,0.030096666123718023,0.10731346370386528,135.32748209922408,,1637712588.6241078
Wed Nov 24 07:21:38 2021,224100,18.608351084466243,0.03139809135554565,0.10635197093064244,53.65733562318243,,1637713298.8151383
Wed Nov 24 07:34:30 2021,225000,4.516689176419902,0.028814940904784533,0.10539909281136023,163.08142923219447,,1637714070.1486762
Wed Nov 24 07:40:25 2021,225900,4.450221924566321,0.03220401417050097,0.10445475216159786,86.97066306686482,,1637714425.6092484
