DATE TIME,STEP,STEP REWARD BUY,LOSS BUY,EPSILON,SUM PLAY SCORE BUY,BEST SUM PLAY SCORE BUY,TIMESTAMP
Wed Nov 24 00:40:32 2021,189900,-2.959870688225818,0.027094427700051004,0.14971833825814457,82.48743191108935,,1637689232.6631122
Wed Nov 24 00:51:17 2021,190800,32.69149530162821,0.027740555975275735,0.14837691197959868,119.12232910003053,,1637689877.8886335
Wed Nov 24 00:56:24 2021,191700,-0.6535897185929542,0.028686436388331155,0.1470475044322366,183.65318364021468,,1637690184.0191793
Wed Nov 24 01:04:34 2021,192600,30.81486122935635,0.027920854468829928,0.14573000793224278,71.89951517492128,,1637690674.9262962
Wed Nov 24 01:15:45 2021,193500,4.862551715793238,0.02675306166832646,0.1444243157606134,111.49353057075717,,1637691345.030663
Wed Nov 24 01:29:36 2021,194400,11.222881320950243,0.027500023622479705,0.14313032215451146,258.2368801051661,,1637692176.4291027
Wed Nov 24 01:38:05 2021,195300,-21.745623815110072,0.02702033601183858,0.1418479222986988,62.43935365945989,,1637692685.7347324
Wed Nov 24 01:50:38 2021,196200,-2.754791719981114,0.02787866483339005,0.14057701231704683,40.375797890704916,,1637693438.2028177
Wed Nov 24 02:01:21 2021,197100,-26.214979478655422,0.030251970576225883,0.13931748926412316,85.6300360401153,,1637694081.020974
Wed Nov 24 02:15:22 2021,198000,-32.172193193435675,0.03064462472943382,0.1380692511168514,219.04137436717184,,1637694922.7318726
Wed Nov 24 02:24:49 2021,198900,11.930044350042781,0.03025137984349082,0.13683219676624866,50.88234574462422,,1637695489.74661
Wed Nov 24 02:36:31 2021,199800,16.60766084836383,0.028284840745230515,0.1356062260092332,64.52612194303028,,1637696191.1288722
Wed Nov 24 02:51:55 2021,200700,-15.669850135666708,0.029747439617705013,0.13439123954051121,16.14090632062964,,1637697115.2960155
Wed Nov 24 03:06:24 2021,201600,21.441503360188513,0.03242325614568674,0.13318713894452994,79.61026250291158,,1637697984.4702148
Wed Nov 24 03:15:34 2021,202500,-7.99079396520116,0.03190863482033213,0.13199382668750698,71.56696622517882,,1637698534.900747
Wed Nov 24 03:29:08 2021,203400,18.07735634798393,0.027243915632263655,0.1308112061095312,98.53403463921191,,1637699348.750819
Wed Nov 24 03:43:04 2021,204300,31.685196611778338,0.03071484861843702,0.12963918141673095,116.57210154069128,,1637700184.8160787
Wed Nov 24 03:54:10 2021,205200,46.04625885458702,0.02891259566415101,0.12847765767351566,28.2807971226837,,1637700850.6605182
Wed Nov 24 04:04:56 2021,206100,-18.539396674048156,0.028968922338551945,0.1273265407948866,173.65906455723518,,1637701496.601804
Wed Nov 24 04:16:15 2021,207000,33.6308868282221,0.0287237241357151,0.12618573753881418,133.5417864005066,,1637702175.5189385
Wed Nov 24 04:25:08 2021,207900,-24.482383362528047,0.03045435154500107,0.12505515549868712,102.52444611576445,,1637702708.4712949
Wed Nov 24 04:36:50 2021,208800,30.971323622828855,0.029954981438608634,0.1239347030958268,109.29211658207035,,1637703410.7850099
Wed Nov 24 04:44:34 2021,209700,8.63944169451959,0.027114273965772654,0.12282428957206812,-18.816390540254005,,1637703874.1346056
Wed Nov 24 04:56:07 2021,210600,-15.295578235620484,0.03129044655762199,0.12172382498240901,202.31705714420713,,1637704567.193031
Wed Nov 24 05:08:18 2021,211500,21.527169549312028,0.029702778647446797,0.12063322018772452,-1.1301615254589095,,1637705298.2140973
Wed Nov 24 05:25:59 2021,212400,-23.934959533604605,0.028871411055119502,0.11955238684754686,114.82651055497254,,1637706359.7157412
Wed Nov 24 05:39:12 2021,213300,-20.168874672273162,0.028562304625908534,0.11848123741290863,173.767091744794,,1637707152.5095327
Wed Nov 24 05:55:03 2021,214200,13.346719686079267,0.03025927961545272,0.1174196851192525,110.47827504727604,,1637708103.397513
Wed Nov 24 06:08:22 2021,215100,30.251063515418437,0.028202505277262795,0.11636764397940252,99.99621901719843,,1637708902.9630387
Wed Nov 24 06:23:18 2021,216000,-9.07531854134122,0.027215964930752914,0.1153250287765987,27.44118753286302,,1637709798.4119053
Wed Nov 24 06:33:56 2021,216900,28.14740880533632,0.02816649883882039,0.11429175505759546,63.882480886983494,,1637710436.014465
Wed Nov 24 06:45:01 2021,217800,-51.22374250693912,0.02757141538688706,0.11326773912581936,210.63125781441244,,1637711101.5962641
Wed Nov 24 06:56:04 2021,218700,-4.454178861899128,0.026962855882011354,0.11225289803459058,143.8423856254381,,1637711764.2865021
Wed Nov 24 07:06:14 2021,219600,-20.808983884581117,0.02795374132382373,0.11124714958040392,88.53801688409405,,1637712374.2459633
Wed Nov 24 07:13:53 2021,220500,13.096442720985419,0.0256492188345227,0.11025041229626985,76.00876617794276,,1637712833.5079439
Wed Nov 24 07:22:01 2021,221400,29.3707987479994,0.027533390665840773,0.10926260544511615,131.74520473292904,,1637713321.2146254
Wed Nov 24 07:31:40 2021,222300,-6.071432748628672,0.03144024554070913,0.10828364901324757,16.63965673656321,,1637713900.1149852
Wed Nov 24 07:43:53 2021,223200,16.517276833427093,0.029226427068933844,0.10731346370386528,94.63804395162593,,1637714633.9995418
